id,title,date,summary,fulltext
13199808400,"Reported Mountaineering Accidents, Table II ",1998,Geographical Districts1951-19961997Number of AccidentsDeathsTotal Persons InvolvedNumber of AccidentsDeathsTotal Persons InvolvedCanadaAlberta35810477525867British Columbia2531005537326Yukon Territ...
13199908500,"Reported Mountaineering Accidents, Table II ",1999,1951-19971998Geographical DistrictsNumber of AccidentsDeathsTotal Persons InvolvedNumber of AccidentsDeathsTotal Persons InvolvedCanadaAlberta38311284213128British Columbia260103579409Yukon Territo...
13200008400,"Reported Mountaineering Accidents, Table II ",2000,1951-19981999Geographical DistrictsNumber of AccidentsDeathsTotalPersonsInvolvedNumber of AccidentsDeathsTotalPersonsInvolvedCanadaAlberta39611387020750British Columbia2641035887216Yukon Territory...
13200209900,"Reported Mountaineering Accidents, Table II ",2002,GeographicalDistricts1951-20002001Number of AccidentsDeathsTotalPersonsInvolvedNumber of AccidentsDeathsTotalPersonsInvolvedCanadaAlberta43112694218240British Columbia273106608305Yukon Territory332...
13200309900,"Reported Mountaineering Accidents, Table II ",2003,1951–20012002Geographical DistrictsNumber of AccidentsTotal PersonsNumber of AccidentsTotal Persons InvolvedDeathsInvolvedDeathsCanadaAlberta44912898219216British Columbia2761066131728Yukon Territo...
13200409100,"Reported Mountaineering Accidents, Table II ",2004,1951-20022003Geographical DistrictsNumber of AccidentsDeathsTotal Persons InvolvedNumber of AccidentsDeathsTotal Persons InvolvedCanadaAlberta46813099822426British Columbia293108621626Yukon Territo...
13200511200,"Reported Mountaineering Accidents, Table II ",2005,1951–20032004Geographical DistrictsNumber of AccidentsDeathsTotal Persons InvolvedNumber of AccidentsDeathsTotal Persons InvolvedCANADAAlberta490134102224811British Columbia2991106278414Yukon Terri...
13200609900,"Reported Mountaineering Accidents, Table II ",2006,Geographical Districts1951–20042005Number of AccidentsDeathsTotal Persons InvolvedNumber of AccidentsDeathsTotal Persons InvolvedCANADAAlberta51414210336010British Columbia30711464110516Yukon Terri...
13200809500,"Reported Mountaineering Accidents, Table II ",2008,1951-20062007Number of AccidentsDeathsTotalPersonsInvolvedNumber of AccidentsDeathsTotalPersonsInvolvedGeographicalDistrictsCANADA*Alberta5201421033British Columbia317119641Yukon Territory372877New...
13201011100,"Reported Mountaineering Accidents, Table II ",2010,1951-20082009GeographicalNumber ofTotalPersonsNumber ofTotalPersonsDistrictsAccidentsDeathsInvolvedAccidentsDeathsInvolvedCANADA*Alberta5201421033British Columbia317119641Yukon Territory372877New B...
13195600100,"Accidents in American Mountaineering, Ninth Annual Report of the Safety Committee, The American Alpine Club, 1956 ",1956,This is the ninth annual report of the Safety Committee of the American Alpine Club and presents the known mountaineering accidents that occurred in the United States and Alaska in 1955. In additio...
13195800100,"Accidents in American Mountaineering, Eleventh Annual Report of the Safety Committee of the American Alpine Club, 1958 ",1958,This is the eleventh annual report of the reported mountaineering accidents that occurred in the United States and Alaska during 1957. Six additional accidents that had occurred during 1956 were re...
13198106100,"Reported Mountaineering Accidents, 1951-1979, Table II ",1981,TABLE II1951-791980Geographical DistrictsNumber of AccidentsTotal Persons InvolvedNumber of AccidentsDeathsTotal Persons InvolvedCanadaAlberta86381497216British Columbia123542236320Yukon Territory1...
13198607500,"Reported Mountaineering Accidents, Table II ",1986,1951-841985GeographicalDistrictsNumberofAccidentsDeathsTotalPersonsInvolvedNumberofAccidentsDeathsTotalPersonsInvolvedCanadaAlberta1855740716033British Columbia179723618223Yukon Territory202251000O...
13199106300,"Reported Mountaineering Accidents, Table II ",1991,GeographicalDistricts1951-19891990Number of AccidentsDeathsTotalPersonsInvolvedNumber of AccidentsDeathsTotalPersonsInvolvedCanadaAlberta2417353420340British Columbia224884865110Yukon Territory2925...
13199508000,"Reported Mountaineering Accidents, Table II ",1995,GeographicalDistricts1951–19931994Number of AccidentsDeathsTotalPersonsInvolvedNumber of AccidentsDeathsTotalPersonsInvolvedCanadaAlberta3049565318345British Columbia243955316211Yukon Territory3226...
13200707100,"Reported Mountaineering Accidents, Table II ",2007,1951-20052006Geographical DistrictsNumber of AccidentsDeathsTotal Persons InvolvedNumber of AccidentsDeathsTotal Persons InvolvedCANADAAlberta5201421033British Columbia317119641Yukon Territory37287...
13200909100,"Reported Mountaineering Accidents, Table II ",2009,1951-20072008TotalTotalGeographicalNumber ofPersonsNumber ofPersonsDistrictsAccidentsDeathsInvolvedAccidentsDeathsInvolvedCANADA*Alberta5201421033British Columbia317119641Yukon Territory372877New B...
13201111600,"Reported Mountaineering Accidents, Table II ",2011,1951-20092010GeographicalDistrictsNumber of AccidentsDeathsTotalPersonsInvolvedNumber of AccidentsDeathsTotalPersonsInvolvedCANADA*Alberta5201421033British Columbia317119641Yukon Territory372877New...
13196200100,"Accidents In North American Mountaineering, Fifteenth Annual Report of the Safety Committee of the Alpine Club ",1962,This is the fifteenth annual report of the Safety Committee and the second in conjunction with the Alpine Club of Canada. The addition of the reports from Canada has been worthwhile and documents m...
13196900100,"Accidents in North American Mountaineering, Twenty-Second Annual Report of the Safety Committee of the American Alpine Club ",1969,This is the twenty-second report of the Safety Committee and the ninth in conjunction with the Alpine Club of Canada. Paddy Sherman has resigned as the representative of the Canadian Alpine Club. H...
13199007300,"Reported Mountaineering Accidents, Table II, 1951-1988 ",1990,1951-19881989Geographical DistrictsNumber of AccidentsDeathsTotal Persons InvolvedNumber of AccidentsDeathsTotal Persons InvolvedCanadaAlberta232685169518British Columbia219854765310Yukon Territory...
13200201402,"Loose Rock, Ontario, Bon Echo, Ottawa Route ",2002,"LOOSE ROCKOntario, Bon Echo, Ottawa RouteOn July 21, I.G. was leading the third pitch of the “Ottawa Route” (5.8) at Bon Echo, which rises 100 meters straight up from Lake Mazinaw, when she called ..."
13200904100,"Avalanche, Colorado, Little Bear Peak, Standard Hourglass Route ",2009,"AVALANCHEColorado, Little Bear Peak, Standard Hourglass RouteOn January 10 around 1100, a male (22) and his sister (20) were climbing Little Bear Peak via the Standard West Ridge Hourglass Route. W..."
13196400100,"Accidents in North American Mountaineering, Seventeenth Annual Report of the Safety Committee of the American Alpine Club ",1964,This is the seventeenth report of the Safety Committee and the fourth in conjunction with the Alpine Club of Canada. Data from accidents that occurred in 1962 and not previously reported have been ...
13197200100,"Accidents in North American Mountaineering Twenty-Fifth Annual Report of the Safety Committee of the American Alpine Club ",1972,This is the twenty-fifth Annual Report of the Safety Committee of the American Alpine Club and the twelfth in conjunction with the Alpine Club of Canada.Data from accidents not previously reported ...
13199404402,"Fall on Rock While Being Lowered, Inadequate Rope Length, No Hard Hat, Misperception, Idaho, City of Rocks ",1994,"FALL ON ROCK WHILE BEING LOWERED, INADEQUATE ROPE LENGTH, NO HARD HAT, MISPERCEPTION Idaho, City of RocksThe following excerpts are from, an article written by Thomas Dewell, sent by a member—but w..."
13200600100,"Accidents in North American Mountaineering, Fifty-Ninth Annual Report of the Safety Committees of The American Alpine Club and The American Alpine Club of Canada ",2006,This is the fifty-ninth issue of Accidents in North American Mountaineering and the twenty-eighth issue in which The Alpine Club of Canada has contributed data and narratives.Canada: In 2005 an unp...
13197800300,"Accidents in North American Mountaineering, Thirty-First Annual Report of the Safety Committees of the American Alpine Club and the Alpine Club of Canada ",1978,"This is the thirty-first issue of Accidents in North American Mountaineering, and the second that has been edited and published jointly by The American Alpine Club and The Alpine Club of Canada.Can..."
13198302300,"Cerebral Edema — Alask, Mount McKinley ",1983,"CEREBRAL EDEMAAlaska, Mount McKinleyOn May 2, 1982, a six-member guided Mountain Trip party led by Gary Bocarde flew to the Kahiltna Glacier to climb the North Buttress of Mount McKinley. On May 6,..."
13201216255,"Rappel Anchor Failure Minnesota, Taylors Falls",2022,"On March 25, Climber 1 (31) and Climber 2 (23) were involved in a rock climbing accident at Interstate State Park in Taylors Falls, Minnesota. The accident occurred while rappelling, with both fall..."
13200308800,"Fall into Crevasse-Inadequate Protection, Weather and Stranded-Weather, Exposure-Hypothermia, Washington, Mount Rainier, Ingraham Glacier ",2003,"FALL INTO CREVASSE—INADEQUATE PROTECTION, WEATHER AND STRANDED—WEATHER, EXPOSURE—HYPOTHERMIAWashington, Mount Rainier, Ingraham GlacierOn June 6, Mount Rainier Climbing rangers responded to two mou..."
13195500300,"Regional Safety Activities ",1955,Geographical Distribution of Accidents:1947-19531954Atlantic States—North 113South10Colorado293Utah40Wyoming163Montana &amp;amp; Idaho33Arizona &amp;amp; New Mexico41California185Oregon143Washington146Alas...
13198800500,"Forty-first Annual Report of the Safety Committee of The American Alpine Club and The Alpine Club of Canada ",1988,This is the forty-first issue of Accidents in North American Mountaineering and the eleventh that has been edited and published jointly by The American Alpine Club and The Alpine Club of Canada.Can...
13200206600,"Avalanche, Poor Conditions, Inexperience, Utah, Big Cottonwood Canyon, Stairs Gulch ",2002,"AVALANCHE, POOR CONDITIONS, INEXPERIENCEUtah, Big Cottonwood Canyon, Stairs GulchOn April 28, Martin Gleich (38), a doctor from Salt Lake City and Scott Dull (39), also a doctor, from Eagle River, ..."
13200601402,"Exposure, Weather, Yukon, Kluane National Park, Mount Logan, King Trench ",2006,"EXPOSURE, WEATHERYukon, Kluane National Park, Mount Logan, King TrenchAn eight-member team from North Shore Rescue set out on May 7 to climb Mount Logan in the Yukon, Canada’s highest peak at 5,959..."
13195602302,"Table II ",1956,TABLE IIGeographical DistrictsAccidents1947-19541955Atlantic States—North 141South20 Central — 2 Colorado 324Utah 40Wyoming 193Montana &amp;amp; Idaho 61Arizona &amp;amp;...
13195702202,"Table II ",1957,Geographical DistrictsAccidents1947-19551956Atlantic States—North156South 20Central20Colorado 367Utah &amp;amp; New Mexico41Wyoming227Montana &amp;amp; Idaho71Arizona &amp;amp; Nevada50California 3110Oregon 21...
13195803302,"Table II ",1958,AccidentsGeographical Districts1947-19561957Atlantic States—North223South22Central20Colorado457Utah and New Mexico53Wyoming296Montana and Idaho80Arizona and Nevada50California414Oregon221Washington...
13195902702,"Table II ",1959,TABLE IIAccidentsGeographical Districts1947-19571958Atlantic States—North254South40 Central20 Colorado520Utah &amp;amp; New Mexico80 Wyoming354 Montana &amp;amp; Idaho80Acciden...
13196003500,"Geographical Districts, Accidents, Table II ",1960,Geographical DistrictsAccidents1947–19581959Atlantic States—North 297South 40Central 20 Colorado 536Utah &amp;amp; New Mexico82 Wyoming 407South Dakota01Montana &amp;amp; Idaho81Ari...
13196105102,"Table II ",1961,Geographical DistrictsAccidentsCanada19591960Alberta20British Columbia02AccidentsUnited States1947-19591960Atlantic States—North363South40Central20Colorado 6510Utah &amp;amp; New Mexico100Wyoming478Sou...
13199300100,"Accidents in North American Mountaineering, Forty-Sixth Annual Report of the Safety Committees of The American Alpine Club and The Alpine Club of Canada ",1993,"This is the forty-sixth issue of Accidents in North American Mountaineering and the fifteenth that has been done jointly by the American Alpine Club and The Alpine Club of Canada.Canada: Again, hap..."
13201215571,"Mt. Shasta Annual Summary California, Mt. Shasta and Castle Crags Wilderness",2020,"In 2019 there were 16 climbing-related incidents on Mt. Shasta. Twelve accidents were due to falls on ice or snow, and four climbers attempting the summit became lost. This is the second year of ab..."
13198503200,"Fall on Snow/Ice, Climbing Unroped, Altitude Sickness, Fatigue, Darkness ",1985,"FALL ON SNOW/ICE, CLIMBING UNROPED, ALTITUDE SICKNESS, FATIGUE, DARKNESSAlaska, Mount McKinleyOn May 5, 1984, Bruce Matsutsuyo (30) and Steve Earle (31) flew onto the Ruth Glacier (by the Sheldon M..."
13200302000,"Falling Rock, Weather, Yukon Territory, Mount Augusta, North Buttress ",2003,"FALLING ROCK, WEATHERYukon Territory, Mount Augusta, North ButtressAt 1500 on June 18, South District Ranger Daryl Miller in Talkeetna, AX, was phoned by Charlie Sassara’s wife, Siri Moss, about an..."
